state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,modal_price_per_kg
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Mint,Fresh Pudina,Grade A+,2026-08-31,1010.0,1840.0,1380.0,13.8
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Ginger,Washed Root,Grade A,2026-08-31,5640.0,9740.0,7690.0,76.9
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Banana,Elakki / Nendran,Grade A+,2026-08-31,2360.0,4160.0,3210.0,32.1
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Papaya,Red Lady Organic,Grade A,2026-08-31,1650.0,2930.0,2290.0,22.9
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-31,6670.0,12010.0,9340.0,93.4
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Grapes,Bangalore Blue,Grade A+,2026-08-31,4650.0,7900.0,6320.0,63.2
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Ragi,Organic Whole Grain,Grade A,2026-08-31,3120.0,4680.0,3900.0,39.0
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Rice,Sona Masuri Heritage,Grade A,2026-08-31,3870.0,6000.0,4800.0,48.0
Karnataka,Ramanagara,Channapatna APMC Yard,Tomato,Hybrid / Nati,Grade A,2026-08-31,1700.0,3020.0,2360.0,23.6
Karnataka,Ramanagara,Channapatna APMC Yard,Potato,Hassan / Local,Grade A,2026-08-31,1420.0,2440.0,1930.0,19.3
Karnataka,Ramanagara,Channapatna APMC Yard,Onion,Bellary / Red,Grade A,2026-08-31,2220.0,3830.0,3020.0,30.2
Karnataka,Ramanagara,Channapatna APMC Yard,Carrot,Ooty / Orange,Grade A+,2026-08-31,2730.0,4680.0,3700.0,37.0
Karnataka,Ramanagara,Channapatna APMC Yard,Green Chilli,G4 Pungent,Grade A,2026-08-31,2140.0,4080.0,3110.0,31.1
Karnataka,Ramanagara,Channapatna APMC Yard,Palak,Tender Leafy,Grade A+,2026-08-31,1190.0,2170.0,1680.0,16.8
Karnataka,Ramanagara,Channapatna APMC Yard,Coriander,Local Nati,Grade A+,2026-08-31,1020.0,1830.0,1430.0,14.3
Karnataka,Ramanagara,Channapatna APMC Yard,Mint,Fresh Pudina,Grade A+,2026-08-31,1070.0,1950.0,1470.0,14.7
Karnataka,Ramanagara,Channapatna APMC Yard,Ginger,Washed Root,Grade A,2026-08-31,5150.0,8890.0,7020.0,70.2
Karnataka,Ramanagara,Channapatna APMC Yard,Garlic,Country Dried,Grade A,2026-08-31,7140.0,12740.0,9990.0,99.9
Karnataka,Ramanagara,Channapatna APMC Yard,Banana,Elakki / Nendran,Grade A+,2026-08-31,2570.0,4520.0,3490.0,34.9
Karnataka,Ramanagara,Channapatna APMC Yard,Papaya,Red Lady Organic,Grade A,2026-08-31,1840.0,3260.0,2550.0,25.5
Karnataka,Ramanagara,Channapatna APMC Yard,Grapes,Bangalore Blue,Grade A+,2026-08-31,5110.0,8690.0,6950.0,69.5
Karnataka,Ramanagara,Channapatna APMC Yard,Ragi,Organic Whole Grain,Grade A,2026-08-31,3330.0,4990.0,4160.0,41.6
Karnataka,Ramanagara,Channapatna APMC Yard,Rice,Sona Masuri Heritage,Grade A,2026-08-31,3870.0,5990.0,4790.0,47.9
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Tomato,Hybrid / Nati,Grade A,2026-08-31,1880.0,3340.0,2610.0,26.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Potato,Hassan / Local,Grade A,2026-08-31,1450.0,2480.0,1970.0,19.7
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Onion,Bellary / Red,Grade A,2026-08-31,2120.0,3660.0,2890.0,28.9
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Cabbage,Green Round,Grade A,2026-08-31,1170.0,2350.0,1710.0,17.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Peas,Tender Sweet,Grade A+,2026-08-31,4460.0,7440.0,5950.0,59.5
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-31,3930.0,6730.0,5390.0,53.9
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Chilli,G4 Pungent,Grade A,2026-08-31,2200.0,4190.0,3190.0,31.9
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Palak,Tender Leafy,Grade A+,2026-08-31,1200.0,2190.0,1690.0,16.9
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Coriander,Local Nati,Grade A+,2026-08-31,1020.0,1830.0,1420.0,14.2
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Ginger,Washed Root,Grade A,2026-08-31,6050.0,10450.0,8250.0,82.5
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Garlic,Country Dried,Grade A,2026-08-31,7410.0,13230.0,10370.0,103.7
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Banana,Elakki / Nendran,Grade A+,2026-08-31,2550.0,4490.0,3470.0,34.7
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-31,8010.0,14410.0,11210.0,112.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Grapes,Bangalore Blue,Grade A+,2026-08-31,5590.0,9510.0,7610.0,76.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Ragi,Organic Whole Grain,Grade A,2026-08-31,3470.0,5210.0,4340.0,43.4
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Rice,Sona Masuri Heritage,Grade A,2026-08-31,4550.0,7040.0,5630.0,56.3
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Tomato,Hybrid / Nati,Grade A,2026-08-31,1890.0,3360.0,2630.0,26.3
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Potato,Hassan / Local,Grade A,2026-08-31,1530.0,2620.0,2080.0,20.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Onion,Bellary / Red,Grade A,2026-08-31,2320.0,4010.0,3170.0,31.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Carrot,Ooty / Orange,Grade A+,2026-08-31,2700.0,4630.0,3660.0,36.6
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Cabbage,Green Round,Grade A,2026-08-31,1180.0,2360.0,1720.0,17.2
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Peas,Tender Sweet,Grade A+,2026-08-31,4770.0,7950.0,6360.0,63.6
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-31,3870.0,6640.0,5310.0,53.1
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Chilli,G4 Pungent,Grade A,2026-08-31,2140.0,4080.0,3110.0,31.1
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Palak,Tender Leafy,Grade A+,2026-08-31,1260.0,2300.0,1780.0,17.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Mint,Fresh Pudina,Grade A+,2026-08-31,1150.0,2090.0,1570.0,15.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Ginger,Washed Root,Grade A,2026-08-31,5980.0,10320.0,8150.0,81.5
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Garlic,Country Dried,Grade A,2026-08-31,7620.0,13610.0,10670.0,106.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Papaya,Red Lady Organic,Grade A,2026-08-31,2010.0,3560.0,2780.0,27.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-31,7640.0,13750.0,10700.0,107.0
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Grapes,Bangalore Blue,Grade A+,2026-08-31,5590.0,9500.0,7600.0,76.0
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Ragi,Organic Whole Grain,Grade A,2026-08-31,3300.0,4960.0,4130.0,41.3
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Rice,Sona Masuri Heritage,Grade A,2026-08-31,4710.0,7300.0,5840.0,58.4
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Tomato,Hybrid / Nati,Grade A,2026-08-31,1920.0,3420.0,2670.0,26.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Potato,Hassan / Local,Grade A,2026-08-31,1380.0,2370.0,1880.0,18.8
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Onion,Bellary / Red,Grade A,2026-08-31,2330.0,4030.0,3180.0,31.8
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Carrot,Ooty / Orange,Grade A+,2026-08-31,2950.0,5060.0,4010.0,40.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Cabbage,Green Round,Grade A,2026-08-31,1180.0,2350.0,1710.0,17.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Peas,Tender Sweet,Grade A+,2026-08-31,4700.0,7840.0,6270.0,62.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-31,3530.0,6050.0,4840.0,48.4
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Chilli,G4 Pungent,Grade A,2026-08-31,2150.0,4100.0,3130.0,31.3
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Palak,Tender Leafy,Grade A+,2026-08-31,1210.0,2210.0,1710.0,17.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Mint,Fresh Pudina,Grade A+,2026-08-31,1080.0,1960.0,1470.0,14.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Garlic,Country Dried,Grade A,2026-08-31,7400.0,13210.0,10360.0,103.6
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Banana,Elakki / Nendran,Grade A+,2026-08-31,2630.0,4630.0,3580.0,35.8
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Papaya,Red Lady Organic,Grade A,2026-08-31,1880.0,3340.0,2610.0,26.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-31,7800.0,14050.0,10920.0,109.2
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Grapes,Bangalore Blue,Grade A+,2026-08-31,5400.0,9170.0,7340.0,73.4
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Ragi,Organic Whole Grain,Grade A,2026-08-31,3080.0,4620.0,3850.0,38.5
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Rice,Sona Masuri Heritage,Grade A,2026-08-31,4670.0,7230.0,5780.0,57.8
Karnataka,Mandya,Mandya APMC Main Yard,Tomato,Hybrid / Nati,Grade A,2026-08-30,1680.0,2980.0,2330.0,23.3
Karnataka,Mandya,Mandya APMC Main Yard,Potato,Hassan / Local,Grade A,2026-08-30,1290.0,2210.0,1750.0,17.5
Karnataka,Mandya,Mandya APMC Main Yard,Onion,Bellary / Red,Grade A,2026-08-30,2270.0,3920.0,3090.0,30.9
Karnataka,Mandya,Mandya APMC Main Yard,Carrot,Ooty / Orange,Grade A+,2026-08-30,2630.0,4510.0,3570.0,35.7
Karnataka,Mandya,Mandya APMC Main Yard,Cabbage,Green Round,Grade A,2026-08-30,1000.0,2010.0,1460.0,14.6
Karnataka,Mandya,Mandya APMC Main Yard,Green Peas,Tender Sweet,Grade A+,2026-08-30,4590.0,7650.0,6120.0,61.2
Karnataka,Mandya,Mandya APMC Main Yard,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-30,3430.0,5880.0,4700.0,47.0
Karnataka,Mandya,Mandya APMC Main Yard,Green Chilli,G4 Pungent,Grade A,2026-08-30,2230.0,4260.0,3240.0,32.4
Karnataka,Mandya,Mandya APMC Main Yard,Palak,Tender Leafy,Grade A+,2026-08-30,1260.0,2310.0,1790.0,17.9
Karnataka,Mandya,Mandya APMC Main Yard,Coriander,Local Nati,Grade A+,2026-08-30,920.0,1650.0,1280.0,12.8
Karnataka,Mandya,Mandya APMC Main Yard,Mint,Fresh Pudina,Grade A+,2026-08-30,1060.0,1930.0,1450.0,14.5
Karnataka,Mandya,Mandya APMC Main Yard,Ginger,Washed Root,Grade A,2026-08-30,5120.0,8850.0,6980.0,69.8
Karnataka,Mandya,Mandya APMC Main Yard,Garlic,Country Dried,Grade A,2026-08-30,7390.0,13200.0,10350.0,103.5
Karnataka,Mandya,Mandya APMC Main Yard,Papaya,Red Lady Organic,Grade A,2026-08-30,1820.0,3230.0,2520.0,25.2
Karnataka,Mandya,Mandya APMC Main Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-30,6810.0,12250.0,9530.0,95.3
Karnataka,Mandya,Mandya APMC Main Yard,Grapes,Bangalore Blue,Grade A+,2026-08-30,4760.0,8090.0,6470.0,64.7
Karnataka,Mandya,Mandya APMC Main Yard,Ragi,Organic Whole Grain,Grade A,2026-08-30,3170.0,4760.0,3970.0,39.7
Karnataka,Mandya,Mandya APMC Main Yard,Rice,Sona Masuri Heritage,Grade A,2026-08-30,4140.0,6410.0,5130.0,51.3
Karnataka,Mandya,Maddur APMC Sub-Market,Tomato,Hybrid / Nati,Grade A,2026-08-30,1780.0,3160.0,2470.0,24.7
Karnataka,Mandya,Maddur APMC Sub-Market,Potato,Hassan / Local,Grade A,2026-08-30,1420.0,2430.0,1930.0,19.3
Karnataka,Mandya,Maddur APMC Sub-Market,Cabbage,Green Round,Grade A,2026-08-30,1110.0,2220.0,1620.0,16.2
Karnataka,Mandya,Maddur APMC Sub-Market,Green Peas,Tender Sweet,Grade A+,2026-08-30,4330.0,7220.0,5770.0,57.7
Karnataka,Mandya,Maddur APMC Sub-Market,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-30,3690.0,6330.0,5060.0,50.6
Karnataka,Mandya,Maddur APMC Sub-Market,Green Chilli,G4 Pungent,Grade A,2026-08-30,2070.0,3950.0,3010.0,30.1
Karnataka,Mandya,Maddur APMC Sub-Market,Palak,Tender Leafy,Grade A+,2026-08-30,1190.0,2190.0,1690.0,16.9
Karnataka,Mandya,Maddur APMC Sub-Market,Coriander,Local Nati,Grade A+,2026-08-30,920.0,1660.0,1290.0,12.9
Karnataka,Mandya,Maddur APMC Sub-Market,Ginger,Washed Root,Grade A,2026-08-30,5350.0,9240.0,7290.0,72.9
Karnataka,Mandya,Maddur APMC Sub-Market,Banana,Elakki / Nendran,Grade A+,2026-08-30,2630.0,4620.0,3570.0,35.7
Karnataka,Mandya,Maddur APMC Sub-Market,Papaya,Red Lady Organic,Grade A,2026-08-30,1790.0,3180.0,2490.0,24.9
Karnataka,Mandya,Maddur APMC Sub-Market,Grapes,Bangalore Blue,Grade A+,2026-08-30,5230.0,8900.0,7120.0,71.2
Karnataka,Mandya,Maddur APMC Sub-Market,Ragi,Organic Whole Grain,Grade A,2026-08-30,2900.0,4350.0,3620.0,36.2
Karnataka,Mandya,Maddur APMC Sub-Market,Rice,Sona Masuri Heritage,Grade A,2026-08-30,3850.0,5960.0,4770.0,47.7
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Tomato,Hybrid / Nati,Grade A,2026-08-30,1670.0,2970.0,2320.0,23.2
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Potato,Hassan / Local,Grade A,2026-08-30,1430.0,2450.0,1940.0,19.4
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Onion,Bellary / Red,Grade A,2026-08-30,2010.0,3480.0,2750.0,27.5
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Carrot,Ooty / Orange,Grade A+,2026-08-30,2550.0,4360.0,3450.0,34.5
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Cabbage,Green Round,Grade A,2026-08-30,1110.0,2230.0,1620.0,16.2
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Green Peas,Tender Sweet,Grade A+,2026-08-30,4560.0,7600.0,6080.0,60.8
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-30,3600.0,6180.0,4940.0,49.4
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Green Chilli,G4 Pungent,Grade A,2026-08-30,2210.0,4230.0,3220.0,32.2
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Palak,Tender Leafy,Grade A+,2026-08-30,1110.0,2040.0,1570.0,15.7
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Coriander,Local Nati,Grade A+,2026-08-30,1020.0,1830.0,1430.0,14.3
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Mint,Fresh Pudina,Grade A+,2026-08-30,1150.0,2090.0,1560.0,15.6
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Ginger,Washed Root,Grade A,2026-08-30,5210.0,8990.0,7100.0,71.0
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Garlic,Country Dried,Grade A,2026-08-30,7010.0,12510.0,9810.0,98.1
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Banana,Elakki / Nendran,Grade A+,2026-08-30,2560.0,4500.0,3480.0,34.8
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Papaya,Red Lady Organic,Grade A,2026-08-30,1790.0,3190.0,2490.0,24.9
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-30,7600.0,13690.0,10650.0,106.5
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Grapes,Bangalore Blue,Grade A+,2026-08-30,4740.0,8070.0,6450.0,64.5
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Ragi,Organic Whole Grain,Grade A,2026-08-30,3070.0,4610.0,3840.0,38.4
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Rice,Sona Masuri Heritage,Grade A,2026-08-30,4100.0,6350.0,5080.0,50.8
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Tomato,Hybrid / Nati,Grade A,2026-08-30,1820.0,3240.0,2530.0,25.3
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Carrot,Ooty / Orange,Grade A+,2026-08-30,2910.0,5000.0,3950.0,39.5
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Cabbage,Green Round,Grade A,2026-08-30,1000.0,2010.0,1460.0,14.6
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Green Peas,Tender Sweet,Grade A+,2026-08-30,4660.0,7770.0,6220.0,62.2
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-30,3580.0,6130.0,4900.0,49.0
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Green Chilli,G4 Pungent,Grade A,2026-08-30,2010.0,3830.0,2920.0,29.2
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Palak,Tender Leafy,Grade A+,2026-08-30,1160.0,2130.0,1640.0,16.4
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Coriander,Local Nati,Grade A+,2026-08-30,970.0,1740.0,1360.0,13.6
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Mint,Fresh Pudina,Grade A+,2026-08-30,1070.0,1950.0,1470.0,14.7
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Garlic,Country Dried,Grade A,2026-08-30,6940.0,12390.0,9710.0,97.1
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Banana,Elakki / Nendran,Grade A+,2026-08-30,2320.0,4070.0,3150.0,31.5
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Papaya,Red Lady Organic,Grade A,2026-08-30,1790.0,3190.0,2490.0,24.9
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-30,6840.0,12320.0,9580.0,95.8
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Ragi,Organic Whole Grain,Grade A,2026-08-30,3000.0,4510.0,3750.0,37.5
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Rice,Sona Masuri Heritage,Grade A,2026-08-30,4390.0,6790.0,5430.0,54.3
Karnataka,Ramanagara,Channapatna APMC Yard,Tomato,Hybrid / Nati,Grade A,2026-08-30,1900.0,3380.0,2640.0,26.4
Karnataka,Ramanagara,Channapatna APMC Yard,Potato,Hassan / Local,Grade A,2026-08-30,1320.0,2270.0,1790.0,17.9
Karnataka,Ramanagara,Channapatna APMC Yard,Carrot,Ooty / Orange,Grade A+,2026-08-30,2570.0,4410.0,3490.0,34.9
Karnataka,Ramanagara,Channapatna APMC Yard,Cabbage,Green Round,Grade A,2026-08-30,1160.0,2320.0,1690.0,16.9
Karnataka,Ramanagara,Channapatna APMC Yard,Green Peas,Tender Sweet,Grade A+,2026-08-30,4550.0,7590.0,6070.0,60.7
Karnataka,Ramanagara,Channapatna APMC Yard,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-30,3270.0,5600.0,4480.0,44.8
Karnataka,Ramanagara,Channapatna APMC Yard,Green Chilli,G4 Pungent,Grade A,2026-08-30,2130.0,4060.0,3100.0,31.0
Karnataka,Ramanagara,Channapatna APMC Yard,Palak,Tender Leafy,Grade A+,2026-08-30,1220.0,2240.0,1730.0,17.3
Karnataka,Ramanagara,Channapatna APMC Yard,Coriander,Local Nati,Grade A+,2026-08-30,1030.0,1850.0,1440.0,14.4
Karnataka,Ramanagara,Channapatna APMC Yard,Mint,Fresh Pudina,Grade A+,2026-08-30,1130.0,2060.0,1540.0,15.4
Karnataka,Ramanagara,Channapatna APMC Yard,Ginger,Washed Root,Grade A,2026-08-30,5100.0,8800.0,6950.0,69.5
Karnataka,Ramanagara,Channapatna APMC Yard,Banana,Elakki / Nendran,Grade A+,2026-08-30,2270.0,3990.0,3090.0,30.9
Karnataka,Ramanagara,Channapatna APMC Yard,Papaya,Red Lady Organic,Grade A,2026-08-30,1730.0,3080.0,2410.0,24.1
Karnataka,Ramanagara,Channapatna APMC Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-08-30,7580.0,13640.0,10610.0,106.1
Karnataka,Ramanagara,Channapatna APMC Yard,Grapes,Bangalore Blue,Grade A+,2026-08-30,5090.0,8650.0,6920.0,69.2
Karnataka,Ramanagara,Channapatna APMC Yard,Ragi,Organic Whole Grain,Grade A,2026-08-30,2920.0,4380.0,3650.0,36.5
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Tomato,Hybrid / Nati,Grade A,2026-08-30,2030.0,3610.0,2820.0,28.2
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Onion,Bellary / Red,Grade A,2026-08-30,2470.0,4270.0,3370.0,33.7
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Carrot,Ooty / Orange,Grade A+,2026-08-30,3040.0,5210.0,4130.0,41.3
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Cabbage,Green Round,Grade A,2026-08-30,1260.0,2510.0,1830.0,18.3
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Peas,Tender Sweet,Grade A+,2026-08-30,4780.0,7960.0,6370.0,63.7
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-30,3560.0,6110.0,4890.0,48.9
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Chilli,G4 Pungent,Grade A,2026-08-30,2480.0,4740.0,3610.0,36.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Palak,Tender Leafy,Grade A+,2026-08-30,1250.0,2290.0,1770.0,17.7
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Mint,Fresh Pudina,Grade A+,2026-08-30,1080.0,1970.0,1480.0,14.8
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Ginger,Washed Root,Grade A,2026-08-30,5950.0,10280.0,8110.0,81.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Garlic,Country Dried,Grade A,2026-08-30,6850.0,12220.0,9580.0,95.8
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Banana,Elakki / Nendran,Grade A+,2026-08-30,2800.0,4930.0,3810.0,38.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Grapes,Bangalore Blue,Grade A+,2026-08-30,5680.0,9660.0,7730.0,77.3
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Ragi,Organic Whole Grain,Grade A,2026-08-30,3380.0,5080.0,4230.0,42.3
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Rice,Sona Masuri Heritage,Grade A,2026-08-30,4360.0,6750.0,5400.0,54.0
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Tomato,Hybrid / Nati,Grade A,2026-08-30,1780.0,3160.0,2470.0,24.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Potato,Hassan / Local,Grade A,2026-08-30,1480.0,2540.0,2010.0,20.1
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Onion,Bellary / Red,Grade A,2026-08-30,2440.0,4220.0,3330.0,33.3
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Cabbage,Green Round,Grade A,2026-08-30,1250.0,2500.0,1820.0,18.2
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Peas,Tender Sweet,Grade A+,2026-08-30,4880.0,8140.0,6510.0,65.1
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Capsicum,Polyhouse Bell,Grade A+,2026-08-30,3780.0,6470.0,5180.0,51.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Chilli,G4 Pungent,Grade A,2026-08-30,2360.0,4510.0,3440.0,34.4
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Palak,Tender Leafy,Grade A+,2026-08-30,1260.0,2310.0,1780.0,17.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Coriander,Local Nati,Grade A+,2026-08-30,1130.0,2030.0,1580.0,15.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Mint,Fresh Pudina,Grade A+,2026-08-30,1190.0,2160.0,1620.0,16.2
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Ginger,Washed Root,Grade A,2026-08-30,6140.0,10600.0,8370.0,83.7
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Garlic,Country Dried,Grade A,2026-08-30,6870.0,12270.0,9620.0,96.2
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Banana,Elakki / Nendran,Grade A+,2026-08-30,2750.0,4840.0,3740.0,37.4
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Papaya,Red Lady Organic,Grade A,2026-08-30,1770.0,3150.0,2460.0,24.6
